adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,average_bifurcation_angle_local,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,max_branch_order,max_euclidean_distance,max_path_distance,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,soma_surface,total_length,total_surface,total_volume
0.0162060766472591,45.2861904761905,0.567049842935976,0.09149000000000007,4.70870666666667,0.02419333333332996,-60.6875038146973,-59.0208358764648,-62.973960240682,235.801392,0.0323100000000001,0.09072499999999994,4.707885,0.02344999999999997,27.0,25.5937512715658,32.0260416666667,203.124970197678,0.205063015222549,0.2772660925925927,4.287590777076763,0.14798749999999994,-52.96308082297998,-53.67481353571236,-77.3593775431315,15.8790916574905,110.0,117.208333333333,650.0,0.0904100000000001,4.70753833333333,0.02315333333333003,-33.5,-31.1354185740153,-44.4843762715658,0.09152000000000005,4.70877666666667,0.14798749999999994,-60.8125038146973,-59.1250012715658,-77.3593775431315,1.31341600815424,1.29565769973067,1.48960693972376,-75.672966003418,61.2331707254634,0.897205405795558,0.23041215228738,39.5909090909091,0.954658520381574,5.0,292.113326054958,299.153903971851,11,31,1456,9,20,76.0357,368.298267363019,251.37756694197,244.457685031981,1650.18896352666,1198.53151821796,75.823080490537
0.0042517971112588,20.5327659574468,0.911999999244099,0.0680400000000001,3.5914159999999997,0.024294285714290043,-49.4375,-49.1812522888184,-53.1116087777274,228.194848,0.0156800000000001,0.06694,3.590244,0.02340857142856989,2.93750023841858,8.4750002861023,15.9017869404384,185.937538743019,0.0272561814635992,0.2772660925925927,4.287590777076763,0.4515936906307978,-52.96308082297998,-53.67481353571236,-73.71359881867184,9.75872835597318,80.0,89.25,370.0,0.0666199999999999,3.5898839999999996,0.023128571428570055,-34.5625038146973,-32.8375019073486,-41.183037349156,0.06840000000000002,3.5936839999999997,0.30907714285713994,-49.5937538146973,-49.5812507629395,-70.0848257882254,1.67397065979105,1.68909930021393,1.74436822823921,-69.3083572387695,79.6104726989164,0.87995127676634,0.488197574037736,41.125,0.985703922748165,5.0,201.637528973775,242.133083523815,20,47,1755,7,27,71.96,178.725564144022,257.623419972147,304.227450482315,2082.56358925672,3192.01081500623,399.277357565296
0.056602865193481,81.5690909090909,0.169352798825602,0.11755500000000008,2.74352333333333,0.025106250000000108,-46.5,-47.5416704813639,-49.3984384536743,140.105984,0.0330300000000001,0.11546499999999993,2.74163666666667,0.02344125000000008,33.8125,35.6562538146973,30.6328144073486,122.187539935112,0.275506883859634,0.17108999999999996,2.807675,0.12532750000000004,-56.0,-54.4166692097982,-66.8046875,17.3801509964646,90.0,68.0416666666667,720.0,0.11493500000000001,2.74113666666667,0.023002500000000037,-38.4062538146973,-38.6875025431315,-43.6718759536743,0.17108999999999996,2.807675,0.12532750000000004,-56.0,-54.4166692097982,-66.8046875,2.90088215144632,2.89241344751465,2.8530810488882,-66.0431060791016,78.6025112681895,0.885718405224935,0.370934204510553,41.3454545454545,0.975939615374856,20.0,587.325237557939,694.914977937823,55,118,4747,8,63,105.1694,689.815362182794,244.255466569165,148.238321252763,5373.36901755767,6284.60366821321,629.3652606559
0.0085721666243746,33.8940740740741,0.319642857142857,0.13514500000000007,2.11643375,0.024966666666669912,-49.4687538146973,-48.0546913146973,-58.8072942097982,332.401536,0.029625,0.133745,2.11495375,0.023460000000000036,37.90625,38.3671884536743,40.1666666666667,214.687585830688,0.110406376421452,0.2772660925925927,4.287590777076763,0.5453025,-52.96308082297998,-53.67481353571236,-75.9739583333333,15.282563840253,50.0,52.3749980926514,350.0,0.13337500000000002,2.11456,0.02316583333333,-37.2812538146973,-36.1640644073486,-45.1666679382324,0.135235,2.11659625,0.5453025,-49.5937538146973,-48.1875028610229,-75.9739596048991,2.80944136489596,2.80848892985177,2.98034023085874,-75.1252746582031,77.2107529926493,0.904494076261338,0.401957735456782,41.7790697674419,0.830579242507014,9.0,581.388354811179,637.830647603346,43,88,3606,2,45,96.7767,849.470383528109,363.469221170901,134.661062018251,4063.68161442221,5142.29147724659,572.694074037321
0.0155885242319045,107.6325,0.10893587994543,0.6308800000000001,10.41682,0.026124999999999954,-44.1562538146973,-46.2604192097982,-47.8789100646973,102.1934,0.10334,0.6277600000000001,10.41392,0.02352249999999989,51.1875038146973,51.6458371480306,52.2382845878601,45.781135559082,0.0360992811620235,0.67256,10.4630066666667,0.4515936906307978,-53.28125,-54.1666679382324,-73.71359881867184,12.5531594425799,260.0,259.833333333333,2140.0,0.6272800000000001,10.41346,0.023077500000000084,-36.3125,-39.8958346048991,-48.0156269073486,0.67256,10.4630066666667,0.7416525,-53.28125,-54.1666679382324,-83.6992235183716,4.83846422907983,4.84968298554981,4.48723328250787,-83.0712890625,75.7244704876783,0.880706088314919,0.893632869470931,40.1470588235294,0.999566784698995,10.0,294.046789561338,328.71302227139,51,110,4173,8,59,81.2,229.950333314244,455.062523184982,479.723685526612,4896.79653543965,13781.0534434102,3230.65005298485
0.0259485715029668,81.8504545454545,0.183333333333333,0.24339,2.65724833333333,0.02563099999999996,-45.875,-46.1666666666667,-51.1312507629395,176.646384,0.0645100000000001,0.2403900000000001,2.65422333333333,0.0234970000000001,37.78125,39.6770833333333,33.4750007629395,231.562495231628,0.054777979850769,0.27683499999999994,2.69700833333333,0.7494050000000001,-54.5937538146973,-53.9687512715658,-74.9062561035156,27.9901209637487,70.0,65.8333320617676,790.0,0.23987500000000006,2.653705,0.023053999999999908,-35.65625,-35.1979166666667,-38.7062507629395,0.27683499999999994,2.69700833333333,0.7494050000000001,-54.5937538146973,-53.9687512715658,-74.9062561035156,3.60986538483681,3.49831008545629,3.19283078389257,-74.4558258056641,68.3293486992625,0.906797070021063,0.561654617160869,42.6274509803922,0.857036963273554,7.0,451.569389320423,513.215567236566,26,62,2468,10,36,91.8644,482.319753946424,236.003976244968,453.472190297565,2852.86898023262,5069.82767802669,797.069025434162
0.0594504297656943,238.47,0.151066355936711,0.09572000000000003,7.03824,0.025249999999999995,-49.4062538146973,-48.4791704813639,-57.3906288146973,238.458944,0.0335000000000001,0.09356000000000009,7.036339999999999,0.02326000000000006,32.0,36.7708333333333,35.3281269073486,239.843934774399,0.124604105949402,0.11183999999999994,7.06182666666667,0.18828,-50.96875,-51.5625012715658,-78.9062538146973,14.290159286403,170.0,175.374994913737,370.0,0.09298000000000006,7.0357199999999995,0.022769999999999957,-36.21875,-35.8020833333333,-51.4843788146973,0.11183999999999994,7.06182666666667,0.18828,-50.96875,-51.5625012715658,-78.9062538146973,2.32016203447269,2.31660350193876,2.93691452000083,-83.0187683105469,76.1278705995882,0.876244535952505,0.359864518731078,50.6290322580645,0.813230744863163,17.0,725.590369240634,773.389073306384,31,68,3272,6,37,111.6579,800.630035427285,200.725678549109,107.195044291561,3757.71187147813,4253.43534852001,442.678333995663
0.107473087130815,13.88,0.670603764971045,0.05601999999999996,5.03288,0.02414666666667009,-54.40625,-49.6562512715658,-56.4218769073486,263.33368,0.01508,0.055199999999999916,5.03170666666667,0.023376666666669932,23.4687519073486,15.6562503178914,31.0572932561239,166.093781590462,0.0261067450046539,0.6184000000000001,4.287590777076763,0.1544066666666699,-42.90625,-53.67481353571236,-75.3645871480306,7.93871000861771,130.0,125.291664123535,460.0,0.05484,5.03126,0.0230666666666699,-33.90625,-30.1354179382324,-41.8125025431315,0.05607999999999991,5.03328666666667,0.1544066666666699,-54.4375038146973,-49.8437525431315,-75.3645871480306,1.42049879181607,1.28879433409241,1.51524625073717,-74.4759140014648,89.5845531370844,0.822777503559902,0.460597147849418,41.3055555555556,0.978299672001496,6.0,198.917441582306,257.733317028004,18,40,1514,4,22,54.9455,188.689466118326,240.558475750761,251.287161195059,1705.09179687209,2469.37420648944,288.653736795054
0.0241194554219479,83.4018181818182,0.209598225461585,0.22174500000000008,2.984205,0.025298000000000043,-43.375,-44.5000012715658,-48.4250015258789,264.565616,0.0647800000000001,0.21880499999999992,2.98160333333333,0.023506000000000027,39.5,41.2395833333333,38.4187522888184,174.37507212162,0.0902883186936378,0.29973000000000005,3.0308,0.19230400000000003,-57.0,-55.7708371480306,-75.23125,24.7212930180351,70.0,74.0,920.0,0.21836999999999995,2.98116833333333,0.023117999999999972,-36.84375,-37.5208346048991,-46.4625015258789,0.29973000000000005,3.0308,0.19230400000000003,-57.0000038146973,-55.7708371480306,-75.23125,3.46056001526963,3.55867080603806,3.5752138168045,-74.5719604492188,70.1287659470972,0.888216596190951,0.418901572445738,43.5432098765432,0.860482640375304,7.0,519.543998640356,577.198654321188,41,90,3621,8,49,143.346,633.56427947108,264.837750142524,248.888183559348,4376.315226605,5804.95735951734,706.024160095948
0.0339353466156499,89.006,0.138833333333333,0.12129999999999996,3.45360666666667,0.025900000000000034,-49.1562538146973,-50.1354192097982,-51.6187515258789,158.171808,0.0554000000000001,0.11830000000000007,3.4501799999999996,0.023592000000000057,35.5,43.5833358764648,38.8500022888184,160.625040531158,0.0390969887375832,0.15139999999999998,3.47962666666667,0.4515936906307978,-55.0937538146973,-56.8854179382324,-73.71359881867184,27.5014522088653,90.0,85.75,939.999938964844,0.11778,3.4496933333333297,0.02313999999999994,-37.34375,-33.7083333333333,-41.9500015258789,0.15139999999999998,3.47962666666667,0.6157520000000001,-55.0937538146973,-56.8854179382324,-74.7687530517578,4.01220627215518,4.24081861297389,3.73479446810064,-74.6031646728516,80.7444696703761,0.820389523846227,0.30127560462475,55.7794117647059,0.998365307703051,10.0,324.712393383699,383.682756779731,34,76,3911,8,42,119.2361,424.762788889464,255.607789508006,157.695514887445,4407.06829327387,4177.58115057447,319.90186709708
