adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest
0.126456179056598,98.4862500000001,0.107494143057481,0.11219000000000001,4.62819666666667,0.025155999999999956,-48.7500038146973,-49.0416692097982,-51.0562515258789,171.95176,0.0545,0.10917500000000002,4.62514333333333,0.023234999999999895,36.78125,39.71875,38.25,126.406282186508,0.0134337106719613,0.12610999999999994,4.65136666666667,0.6217699999999999,-54.84375,-56.6666692097982,-82.6250030517578,19.0448100312054,190.0,115.124997456868,1250.0,0.10878499999999991,4.62474166666667,0.022898000000000085,-36.0000038146973,-34.6875,-47.325,0.12610999999999994,4.65136666666667,0.6217699999999999,-54.84375,-56.6666692097982,-82.6250030517578,3.72470463003835,3.29351629740172,3.70842932645849,-83.3443069458008
0.0053025991539219,52.4047058823529,0.328124995401925,0.8328800000000001,7.15948666666667,0.027336666666669895,-49.9375,-51.9895858764648,-60.0364615122477,201.29512,0.08436,0.82996,7.15638,0.023433333333330086,26.9062519073486,28.8229179382324,29.8125009536743,82.6562866568565,0.0443052984774113,0.83792,7.1658933333333295,0.37446,-52.0312538146973,-54.7500012715658,-76.6562512715658,4.76388273058971,230.0,178.333333333333,750.0,0.8295399999999999,7.155953333333329,0.0230666666666699,-36.6875,-36.6562512715658,-41.8333346048991,0.83792,7.1658933333333295,0.37446,-52.0312538146973,-54.7500012715658,-76.6562525431315,3.97926040233555,4.13727140020726,2.57533224405572,-76.6352844238281
0.0674812620922856,87.372,0.169545454545454,0.1575200000000001,1.47214,0.025800000000000045,-41.9062538146973,-46.5833358764648,-51.9479192097982,235.731312,0.0425800000000001,0.1550800000000001,1.47026666666667,0.023593333333330024,17.8125019073486,27.9479173024495,16.9583333333333,307.343870401382,0.0306823328137398,0.17462,1.4991400000000001,0.46412862004882616,-43.9062538146973,-46.9166704813639,-73.89020261044614,44.6801255082532,50.0,36.25,489.999969482422,0.15442,1.4696466666666699,0.02305333333333004,-32.84375,-34.1979166666667,-30.9375019073486,0.17462,1.4991400000000001,0.8749800000000001,-43.9062538146973,-46.9166704813639,-60.1354192097982,2.41627201336657,2.42864948240823,2.02092053656166,-59.9672355651855
0.218844401392814,247.38,0.176775147928994,0.24794000000000005,2.66241333333333,0.024920000000000053,-47.4375038146973,-48.2500025431315,-51.5062522888184,268.338656,0.11532,0.24594000000000005,2.66048666666667,0.02333199999999991,39.3125,40.7500025431315,40.9687507629395,193.437352776527,0.0247239135205746,0.26883999999999997,2.67991333333333,0.5438799999999999,-53.7812538146973,-54.3854179382324,-75.7375030517578,25.050257957736,70.0,65.9999987284342,720.0,0.24550000000000005,2.66006666666667,0.0229680000000001,-36.3437538146973,-35.1770846048991,-45.5500007629395,0.26883999999999997,2.67991333333333,0.5438799999999999,-53.7812538146973,-54.3854179382324,-75.7375030517578,3.4204102134095,3.33968686397223,3.76069887457843,-74.2120742797852
0.0108898144590716,87.28,0.146149143863529,0.31552,4.65526,0.02536000000000005,-49.1875038146973,-50.1666692097982,-52.8875022888184,204.26136,0.07182,0.3128200000000001,4.65294666666667,0.02357600000000004,39.09375,42.4375025431315,41.5125007629395,133.593708276749,0.0484857745468616,0.3508800000000001,4.68091333333333,0.7316039999999999,-59.3125038146973,-57.5000012715658,-82.0312545776367,14.0267744417569,90.0,115.791666666667,939.999938964844,0.3123,4.65244666666667,0.02313199999999993,-36.0937538146973,-34.6458346048991,-46.6312522888184,0.3508800000000001,4.68091333333333,0.7316039999999999,-59.3125038146973,-57.5000012715658,-82.0312545776367,3.34522670411904,3.41598354952573,3.53090104681176,-81.4397125244141
0.0682702688279791,64.4266666666667,0.343664996420902,0.19564000000000004,2.62230666666667,0.02456400000000003,-52.4375038146973,-52.7500038146973,-57.4812538146973,242.255536,0.0330000000000001,0.1946000000000001,2.62122,0.023487999999999953,34.9375,35.1458358764648,38.3125015258789,257.678478956223,0.126064777374268,0.2821560194174757,2.6363,0.46412862004882616,-53.222635824703495,-51.9375038146973,-73.89020261044614,27.5528887181622,90.0,65.0416666666667,520.0,0.19413999999999998,2.62077333333333,0.023107999999999906,-37.8437538146973,-37.2187525431315,-41.6500015258789,0.19565999999999995,2.62245333333333,0.523156,-52.5625,-52.8958358764648,-64.7500045776367,1.80764860244299,1.95188278967289,2.08309653831292,-64.0774307250977
5.60105054280114e-05,14.1640740740741,0.966641394996209,1.01024,9.3074466666667,0.02424666666667008,-54.3437538146973,-53.9895858764648,-60.0416704813639,193.789488,0.22246,1.00922,9.3064733333333,0.023413333333329955,8.71875,11.5208342870077,25.4583339691162,128.281280398369,0.0268130376935005,0.2821560194174757,4.201268989411765,0.46412862004882616,-53.222635824703495,-54.00392525043364,-73.89020261044614,12.877470225083,260.0,232.124994913737,560.0,1.0087199999999998,9.3060666666667,0.0230999999999999,-31.4687519073486,-29.7083339691162,-44.4687525431315,1.0103399999999998,9.30754,0.22217333333333,-54.5000038146973,-54.0520858764648,-75.0104217529297,1.10794352433869,1.14044697291495,1.47543553871982,-73.6750793457031
0.05295690244323232,10.85,1.0914674950631,0.03365499999999999,9.14645,0.024089999999999945,-63.9375,-59.2187538146973,-65.8671913146973,178.907136,0.0073199999999999,0.03288000000000002,9.1455,0.02333374999999993,13.1875009536743,10.1875,22.0,130.625069141388,0.0235784575343132,0.2821560194174757,4.201268989411765,0.46412862004882616,-53.222635824703495,-54.00392525043364,-73.89020261044614,7.57814312625234,190.0,228.125,370.0,0.03258000000000005,9.14511,0.023055000000000048,-38.125,-31.6249980926514,-46.5781278610229,0.033725000000000005,9.14652,0.6948062500000001,-64.15625,-59.40625,-70.5390644073486,1.33618037387399,1.12073664540761,1.44553586508349,-69.9003829956055
0.0229502288531322,52.2875,-0.0431506897043526,0.14944000000000002,1.5293112500000001,0.02492833333333011,-49.0312538146973,-50.5390653610229,-52.1562525431315,190.267616,0.0415650000000001,0.14756499999999995,1.5275249999999998,0.023213333333329977,26.7500019073486,36.0703134536743,31.4791682561239,346.986591815948,0.0401627756655216,0.17960500000000001,1.5595237499999999,0.72566166666667,-55.0937538146973,-54.8281259536743,-75.0156275431315,37.1513622622555,30.0000019073486,37.65625,173.333333333333,0.14708999999999994,1.5271012499999999,0.02283999999999997,-38.78125,-37.0312519073486,-42.3229179382324,0.17960500000000001,1.5595237499999999,0.72566166666667,-55.0937538146973,-54.8281259536743,-75.0156275431315,2.82273307786499,3.09441519652183,3.13094633963242,-71.6418075561523
-0.0298406634582634,11.9627586206897,1.43518518518519,0.02966000000000002,8.44514,0.024043999999999954,-67.1875,-60.0729204813639,-65.7500015258789,191.475664,0.0067000000000001,0.028899999999999926,8.4442,0.023236000000000034,14.3125009536743,8.27083365122477,13.2187503814697,158.906280994415,0.0123020680621266,0.2821560194174757,4.201268989411765,0.576792,-53.222635824703495,-54.00392525043364,-69.6687545776367,9.27556419045735,150.0,210.625,330.0,0.02855999999999992,8.44378666666667,0.022904000000000035,-50.15625,-40.7187512715658,-51.0312530517578,0.0297400000000001,8.44518666666667,0.576792,-67.3750076293945,-60.1666704813639,-69.6687545776367,1.32038439979096,1.29953349007551,1.41140690032108,-68.9107208251953
